,Open,High,Low,Close,Volume
2015-09-09,120,131.48,118.96,131.48,569578
2015-09-10,138.05,138.05,138.05,138.05,186639
2015-09-11,144.95,152.19,152.19,152.19,236709
2015-09-14,159.79,167.77,163.72,167.77,672627
2015-09-15,171,164.4,162.45,162.45,595617
2015-09-16,159.99,159.99,155.23,155.23,239371
2015-09-17,159.9,154.6,154.6,154.6,60760
2015-09-18,154.6,155.42,154.6,155.01,393580
2015-09-21,155.01,155.1,154,154,296093
2015-09-22,155,156.5,154.45,154.45,311855
2015-09-23,154,154,154,154,82007
2015-09-28,154,155,154,155,107320
2015-09-29,160,155,155,155,88850
2015-09-30,159.99,158,156.38,156.51,227643
2015-10-02,156.51,156.51,151.45,152,474745
2015-10-05,157,150.75,150.75,150.75,108543
2015-10-06,154.49,150,149.99,149.99,100275
2015-10-07,154,149.5,146.92,149.5,412296
2015-10-08,153,153,153,153,248851
2015-10-09,158.99,155.9,152.01,152.11,257639
2015-10-12,152.5,152.5,152.5,152.5,139645
2015-10-13,151.15,151.2,151.15,151.2,239115
2015-10-14,152,152,151,151,226059
2015-10-15,151,151,151,151,47595
2015-10-16,150,150,150,150,309076
2015-10-19,146.15,146.15,146.15,146.15,46664
2015-10-20,144,144,144,144,149851
2015-10-21,150.8,150.8,150.8,150.8,146862
2015-10-22,149,148,142,142.2,394180
2015-10-23,142.2,142.2,142.2,142.2,61672
2015-10-26,142.2,142.2,142.2,142.2,42225
2015-10-27,135.09,135.09,135.09,135.09,92471
2015-10-28,130.01,130.01,128.34,128.34,296882
2015-10-29,122,127,125.05,125.05,278673
2015-10-30,124.15,125,124.15,125,297453
2015-11-02,123.7,123.75,123.7,123.75,172934
