,Open,High,Low,Close,Volume
2014-07-30,29.76,30.5,30.5,30.5,1252110
2014-07-31,29.6,31.08,30.7,31.08,2020932
2014-08-01,32.2,33,32,33,1151561
2014-08-04,31.53,33.1,33,33.1,1233391
2014-08-05,33,33.5,33,33.5,767483
2014-08-06,34,34,33.5,33.5,4557279
2014-08-07,32.9,33.73,33.73,33.73,483946
2014-08-08,34,34,34,34,1557197
2014-08-11,34,34.02,34,34.02,823201
2014-08-12,34,34.01,34,34,2730827
2014-08-13,32.83,34,32.83,34,123967
2014-08-14,33,33.4,33,33.4,1062144
2014-08-15,32.55,34,33.4,34,1495816
2014-08-18,33.51,34.7,34.02,34.7,737662
2014-08-19,34,34,34,34,470569
2014-08-20,33.95,33.95,33.95,33.95,299144
2014-08-21,33.75,33.75,33.71,33.71,549872
2014-08-22,34,34,34,34,880965
2014-08-25,33,33.14,33,33.14,585434
2014-08-26,33,33,32,32,710365
2014-08-27,32,32,32,32,230046
2014-08-28,33.12,33.12,33.12,33.12,582862
2014-08-29,32.87,33.5,32.11,33.5,3054075
2014-09-01,33.21,33.5,33.21,33.47,716919
2014-09-02,32.37,32.42,32.34,32.42,1320945
2014-09-03,32.9,32.9,32.9,32.9,403546
2014-09-04,32.36,32.5,32.36,32.5,336353
2014-09-05,32.05,32.5,32.05,32.5,361640
2014-09-08,32.01,30.95,30.95,30.95,163554
2014-09-09,32.45,33,32.95,33,991789
2014-09-10,33,33,33,33,566257
2014-09-11,33.5,33,33,33,329912
