,Open,High,Low,Close,Volume
2014-12-16,151.05,151.05,151.05,151.05,24089
2014-12-17,143.5,143.5,143.5,143.5,52407
2014-12-18,143.5,143.5,143.5,143.5,14618
2014-12-19,136.33,143.5,136.33,143.5,58387
2014-12-22,144,144,144,144,44351
2014-12-23,144,144,144,144,16650
2014-12-24,151.2,151.2,151.2,151.2,65141
2014-12-29,151.2,151.2,151.2,151.2,12404
2014-12-30,158,158,158,158,31251
2014-12-31,158,158,158,158,30532
2015-01-05,158,158,158,158,16099
2015-01-06,160,160,160,160,51259
2015-01-07,160,160,160,160,24420
2015-01-08,160,160,160,160,80682
2015-01-09,157.05,157.06,157.05,157.06,38106
2015-01-12,157.06,157.06,157.06,157.06,11581
2015-01-13,157.06,157.06,157.06,157.06,14963
2015-01-14,157.06,157.06,157.06,157.06,31812
2015-01-15,157.06,157.06,157.06,157.06,11133
2015-01-16,157.06,157.06,157.06,157.06,4900
2015-01-19,157.06,157.06,157.06,157.06,7539
2015-01-20,157.06,157.06,157.06,157.06,11993
2015-01-21,157.06,157.06,157.06,157.06,15428
2015-01-22,150,150,150,150,51691
2015-01-23,150,150,150,150,6494
2015-01-26,150,150,150,150,26323
2015-01-27,150,150,150,150,18461
2015-01-28,150,150,150,150,17696
2015-01-29,150,150,150,150,11500
2015-01-30,150,150,150,150,29519
2015-02-02,150,150,150,150,6089
2015-02-03,150,150,150,150,16827
2015-02-04,150,150,150,150,26472
2015-02-05,156.07,156.07,150,150,16058
2015-02-06,157.5,157.5,150,150,20088
2015-02-09,150,150,150,150,5562
2015-02-10,150,150,150,150,7008
2015-02-11,150,150,150,150,6548
2015-02-12,150,150,150,150,9316
2015-02-13,150,150,150,150,9194
2015-02-16,150,150,150,150,58364
2015-02-17,150,150,150,150,10122
2015-02-18,150,150,150,150,8414
2015-02-19,157.5,157.5,150,150,13536
2015-02-20,150,150,150,150,1490
2015-02-23,150,150,150,150,29068
2015-02-24,151,151,150,150.1,112063
